timestamp,zone,crowd_count,zone_capacity,density_ratio,avg_wait_time,entry_rate,exit_rate,temperature,hour,day_of_week,event_type,risk_level
2025-01-09 07:00:00,Food Court,1202,1200,1.002,30.9,119,99,35.8,7,3,Peak Hour,High
2025-01-09 07:10:00,Main Hall,3654,4000,0.913,27.5,96,59,27.1,7,3,Peak Hour,High
2025-01-09 07:20:00,Food Court,179,1200,0.149,8.1,21,0,31.2,7,3,Maintenance Window,Low
2025-01-09 07:30:00,Main Hall,760,4000,0.19,5.9,0,0,39.0,7,3,Maintenance Window,Low
2025-01-09 07:40:00,Emergency Exit,480,600,0.8,20.7,118,91,31.2,7,3,Special Event,High
2025-01-09 07:50:00,Food Court,745,1200,0.621,18.5,66,77,35.6,7,3,Weather Disruption,High
2025-01-09 08:00:00,Main Hall,1389,4000,0.347,14.4,14,6,30.1,8,3,Maintenance Window,Medium
2025-01-09 08:10:00,Emergency Exit,465,600,0.775,25.4,79,63,31.7,8,3,Peak Hour,High
2025-01-09 08:20:00,Parking Area,1183,1500,0.789,25.3,82,72,36.9,8,3,Weather Disruption,High
2025-01-09 08:30:00,Gate A,919,1000,0.919,22.2,117,78,33.9,8,3,Special Event,High
2025-01-09 08:40:00,Prayer Area,592,800,0.74,22.2,92,91,30.5,8,3,Peak Hour,Medium
2025-01-09 08:50:00,Emergency Exit,277,600,0.462,16.5,64,53,25.4,8,3,Normal Day,Medium
2025-01-09 09:00:00,Gate B,501,1000,0.501,14.5,63,73,31.4,9,3,Maintenance Window,Low
2025-01-09 09:10:00,Main Hall,4665,4000,1.166,29.5,128,109,30.6,9,3,Special Event,High
2025-01-09 09:20:00,Gate A,1032,1000,1.032,27.3,104,85,31.5,9,3,Special Event,High
2025-01-09 09:30:00,Gate B,367,1000,0.367,15.0,49,33,36.7,9,3,Normal Day,Medium
2025-01-09 09:40:00,Gate A,474,1000,0.474,16.7,67,83,23.4,9,3,Maintenance Window,Medium
2025-01-09 09:50:00,Gate B,439,1000,0.439,10.6,61,59,31.6,9,3,Normal Day,Low
2025-01-09 10:00:00,Main Hall,2711,4000,0.678,20.1,75,81,31.3,10,3,Weather Disruption,High
2025-01-09 10:10:00,Gate A,594,1000,0.594,14.7,42,44,32.8,10,3,Normal Day,Medium
2025-01-09 10:20:00,Gate B,441,1000,0.441,18.2,48,21,31.0,10,3,Maintenance Window,High
2025-01-09 10:30:00,Parking Area,1310,1500,0.873,22.5,96,85,35.7,10,3,Peak Hour,High
2025-01-09 10:40:00,Emergency Exit,513,600,0.855,21.8,84,38,31.4,10,3,Peak Hour,High
2025-01-09 10:50:00,Emergency Exit,362,600,0.603,16.0,56,76,40.0,10,3,Normal Day,Medium
2025-01-09 11:00:00,Gate B,1098,1000,1.098,28.8,106,64,24.4,11,3,Special Event,High
2025-01-09 11:10:00,Parking Area,360,1500,0.24,9.2,32,12,28.1,11,3,Maintenance Window,Low
2025-01-09 11:20:00,Prayer Area,517,800,0.646,12.5,32,33,30.5,11,3,Normal Day,Medium
2025-01-09 11:30:00,Service Corridor,361,500,0.722,19.9,78,109,36.4,11,3,Weather Disruption,High
2025-01-09 11:40:00,Food Court,1285,1200,1.071,29.2,126,120,31.4,11,3,Special Event,High
2025-01-09 11:50:00,Parking Area,699,1500,0.466,15.2,85,111,31.5,11,3,Normal Day,Medium
2025-01-09 12:00:00,Service Corridor,404,500,0.808,24.6,110,101,35.6,12,3,Weather Disruption,High
2025-01-09 12:10:00,Main Hall,3035,4000,0.759,21.3,70,68,34.7,12,3,Normal Day,High
2025-01-09 12:20:00,Gate A,497,1000,0.497,17.7,53,46,35.0,12,3,Normal Day,Medium
2025-01-09 12:30:00,Gate A,1129,1000,1.129,25.2,105,91,30.2,12,3,Special Event,High
2025-01-09 12:40:00,Gate A,412,1000,0.412,14.4,22,4,20.7,12,3,Normal Day,Low
2025-01-09 12:50:00,Emergency Exit,506,600,0.843,27.5,114,87,39.5,12,3,Weather Disruption,High
2025-01-09 13:00:00,Service Corridor,409,500,0.818,25.7,97,88,41.5,13,3,Weather Disruption,High
2025-01-09 13:10:00,Parking Area,1493,1500,0.995,26.1,110,90,29.1,13,3,Special Event,High
2025-01-09 13:20:00,Prayer Area,728,800,0.91,23.2,102,101,27.2,13,3,Peak Hour,High
2025-01-09 13:30:00,Prayer Area,560,800,0.7,24.8,63,59,33.2,13,3,Weather Disruption,High
2025-01-09 13:40:00,Emergency Exit,213,600,0.355,10.7,43,39,29.3,13,3,Maintenance Window,Low
2025-01-09 13:50:00,Prayer Area,667,800,0.834,25.5,108,110,42.1,13,3,Weather Disruption,High
2025-01-09 14:00:00,Food Court,1197,1200,0.998,22.4,110,118,30.9,14,3,Special Event,High
2025-01-09 14:10:00,Prayer Area,518,800,0.647,16.3,65,72,33.3,14,3,Normal Day,Medium
2025-01-09 14:20:00,Gate A,1172,1000,1.172,35.0,111,61,32.5,14,3,Special Event,High
2025-01-09 14:30:00,Main Hall,2354,4000,0.589,15.6,55,55,37.3,14,3,Normal Day,Medium
2025-01-09 14:40:00,Main Hall,2905,4000,0.726,20.4,72,33,33.2,14,3,Peak Hour,High
2025-01-09 14:50:00,Parking Area,835,1500,0.557,16.8,67,81,17.0,14,3,Normal Day,Medium
2025-01-09 15:00:00,Parking Area,676,1500,0.451,14.0,65,69,37.5,15,3,Normal Day,Medium
2025-01-09 15:10:00,Service Corridor,182,500,0.364,3.5,37,14,31.1,15,3,Maintenance Window,Low
2025-01-09 15:20:00,Main Hall,2227,4000,0.557,16.2,84,92,23.4,15,3,Maintenance Window,Medium
2025-01-09 15:30:00,Emergency Exit,543,600,0.905,21.1,91,74,27.8,15,3,Peak Hour,High
2025-01-09 15:40:00,Main Hall,3673,4000,0.918,23.2,110,90,31.1,15,3,Weather Disruption,High
2025-01-09 15:50:00,Main Hall,4669,4000,1.167,27.9,113,92,32.9,15,3,Special Event,High
2025-01-09 16:00:00,Gate B,573,1000,0.573,14.9,96,102,34.3,16,3,Weather Disruption,High
2025-01-09 16:10:00,Emergency Exit,681,600,1.135,33.2,119,74,41.4,16,3,Special Event,High
2025-01-09 16:20:00,Gate A,587,1000,0.587,19.0,79,71,31.6,16,3,Normal Day,Medium
2025-01-09 16:30:00,Main Hall,2928,4000,0.732,20.9,83,82,33.7,16,3,Weather Disruption,High
2025-01-09 16:40:00,Prayer Area,240,800,0.3,12.3,46,48,22.4,16,3,Maintenance Window,Low
2025-01-09 16:50:00,Food Court,851,1200,0.709,23.8,107,90,19.0,16,3,Special Event,High
2025-01-09 17:00:00,Prayer Area,775,800,0.969,23.2,111,85,30.3,17,3,Peak Hour,High
2025-01-09 17:10:00,Food Court,721,1200,0.601,21.5,80,103,34.6,17,3,Weather Disruption,High
2025-01-09 17:20:00,Service Corridor,246,500,0.492,15.2,48,50,27.8,17,3,Normal Day,Medium
2025-01-09 17:30:00,Main Hall,650,4000,0.163,2.5,8,19,24.2,17,3,Maintenance Window,Low
2025-01-09 17:40:00,Gate A,725,1000,0.725,21.3,91,28,28.4,17,3,Peak Hour,High
2025-01-09 17:50:00,Gate A,886,1000,0.886,19.4,86,62,45.6,17,3,Weather Disruption,High
2025-01-09 18:00:00,Parking Area,637,1500,0.425,17.5,71,95,32.3,18,3,Normal Day,Low
2025-01-09 18:10:00,Food Court,1111,1200,0.926,23.8,105,109,38.3,18,3,Special Event,High
2025-01-09 18:20:00,Gate A,717,1000,0.717,21.2,80,101,32.1,18,3,Peak Hour,High
2025-01-09 18:30:00,Service Corridor,130,500,0.26,9.5,19,16,22.6,18,3,Maintenance Window,Low
2025-01-09 18:40:00,Emergency Exit,358,600,0.597,16.8,91,75,39.0,18,3,Weather Disruption,High
2025-01-09 18:50:00,Prayer Area,605,800,0.756,15.6,88,53,37.2,18,3,Peak Hour,High
2025-01-09 19:00:00,Gate A,386,1000,0.386,11.3,28,38,20.0,19,3,Normal Day,Low
2025-01-09 19:10:00,Gate A,671,1000,0.671,22.6,99,101,25.9,19,3,Weather Disruption,High
2025-01-09 19:20:00,Parking Area,1085,1500,0.723,21.3,67,60,47.7,19,3,Weather Disruption,High
2025-01-09 19:30:00,Main Hall,2919,4000,0.73,18.8,71,87,32.3,19,3,Peak Hour,High
2025-01-09 19:40:00,Gate B,533,1000,0.533,15.7,70,89,27.4,19,3,Maintenance Window,Low
2025-01-09 19:50:00,Service Corridor,466,500,0.932,18.9,119,98,24.8,19,3,Special Event,High
2025-01-09 20:00:00,Emergency Exit,281,600,0.468,11.9,67,69,32.9,20,3,Weather Disruption,Medium
2025-01-09 20:10:00,Service Corridor,452,500,0.904,23.4,101,117,27.1,20,3,Special Event,High
2025-01-09 20:20:00,Gate B,541,1000,0.541,18.0,103,110,34.5,20,3,Special Event,High
2025-01-09 20:30:00,Prayer Area,367,800,0.459,20.4,55,21,32.8,20,3,Peak Hour,High
2025-01-09 20:40:00,Gate B,457,1000,0.457,8.1,46,14,33.9,20,3,Normal Day,Low
2025-01-09 20:50:00,Prayer Area,499,800,0.624,20.9,82,79,32.7,20,3,Peak Hour,Medium
2025-01-09 21:00:00,Gate A,377,1000,0.377,14.1,64,72,24.2,21,3,Normal Day,Low
2025-01-09 21:10:00,Service Corridor,91,500,0.182,7.1,24,41,22.9,21,3,Maintenance Window,Low
2025-01-09 21:20:00,Emergency Exit,301,600,0.502,18.2,31,56,36.7,21,3,Normal Day,Low
2025-01-09 21:30:00,Parking Area,760,1500,0.507,18.5,104,72,38.8,21,3,Peak Hour,Medium
2025-01-09 21:40:00,Main Hall,1863,4000,0.466,17.7,98,100,23.2,21,3,Peak Hour,Medium
2025-01-09 21:50:00,Gate B,315,1000,0.315,4.7,88,71,23.6,21,3,Peak Hour,Low
2025-01-09 22:00:00,Main Hall,1112,4000,0.278,5.5,75,96,28.3,22,3,Normal Day,Low
2025-01-09 22:10:00,Parking Area,680,1500,0.453,14.9,71,59,24.2,22,3,Special Event,Medium
2025-01-09 22:20:00,Service Corridor,115,500,0.23,9.7,7,0,32.3,22,3,Maintenance Window,Low
2025-01-09 22:30:00,Food Court,736,1200,0.613,18.6,117,87,18.8,22,3,Special Event,High
2025-01-09 22:40:00,Emergency Exit,321,600,0.535,7.6,70,99,38.0,22,3,Weather Disruption,Medium
2025-01-09 22:50:00,Main Hall,1151,4000,0.288,14.6,73,63,24.4,22,3,Peak Hour,Low
2025-01-09 23:00:00,Service Corridor,178,500,0.356,20.0,49,40,17.3,23,3,Maintenance Window,Low
2025-01-09 23:10:00,Gate A,334,1000,0.334,10.2,83,97,29.0,23,3,Peak Hour,Low
2025-01-09 23:20:00,Main Hall,1529,4000,0.382,10.7,81,72,40.7,23,3,Peak Hour,Low
2025-01-09 23:30:00,Main Hall,1316,4000,0.329,12.8,62,59,33.4,23,3,Peak Hour,Low
2025-01-09 23:40:00,Prayer Area,503,800,0.629,21.4,96,113,22.8,23,3,Peak Hour,High
2025-01-09 23:50:00,Gate A,389,1000,0.389,14.2,94,59,27.4,23,3,Peak Hour,Medium
2025-01-10 00:00:00,Main Hall,2209,4000,0.552,26.5,88,61,23.5,0,4,Peak Hour,High
2025-01-10 00:10:00,Gate B,266,1000,0.266,11.2,31,68,26.3,0,4,Maintenance Window,Low
2025-01-10 00:20:00,Prayer Area,421,800,0.526,19.4,83,106,34.7,0,4,Weather Disruption,High
2025-01-10 00:30:00,Prayer Area,481,800,0.601,12.2,66,84,24.7,0,4,Weather Disruption,Medium
2025-01-10 00:40:00,Emergency Exit,210,600,0.35,10.4,53,46,35.5,0,4,Weather Disruption,Low
2025-01-10 00:50:00,Gate A,237,1000,0.237,8.4,73,69,31.7,0,4,Normal Day,Low
2025-01-10 01:00:00,Main Hall,80,4000,0.02,0.0,10,13,35.4,1,4,Maintenance Window,Low
2025-01-10 01:10:00,Emergency Exit,157,600,0.262,9.0,82,78,37.8,1,4,Weather Disruption,Medium
2025-01-10 01:20:00,Service Corridor,91,500,0.182,8.5,30,39,32.6,1,4,Normal Day,Low
2025-01-10 01:30:00,Gate B,443,1000,0.443,15.4,90,85,28.5,1,4,Peak Hour,Medium
2025-01-10 01:40:00,Emergency Exit,69,600,0.115,0.0,39,26,32.0,1,4,Normal Day,Low
2025-01-10 01:50:00,Parking Area,926,1500,0.617,14.5,104,78,29.8,1,4,Special Event,High
2025-01-10 02:00:00,Main Hall,1964,4000,0.491,12.4,72,72,24.9,2,4,Peak Hour,Low
2025-01-10 02:10:00,Gate A,211,1000,0.211,5.6,8,17,34.8,2,4,Maintenance Window,Low
2025-01-10 02:20:00,Gate A,354,1000,0.354,13.6,35,19,30.4,2,4,Maintenance Window,Low
2025-01-10 02:30:00,Gate A,202,1000,0.202,5.2,42,52,31.0,2,4,Maintenance Window,Low
2025-01-10 02:40:00,Prayer Area,170,800,0.212,12.5,33,54,36.2,2,4,Normal Day,Low
2025-01-10 02:50:00,Gate B,536,1000,0.536,13.2,75,84,34.6,2,4,Peak Hour,Low
2025-01-10 03:00:00,Food Court,788,1200,0.657,16.9,135,118,29.7,3,4,Special Event,High
2025-01-10 03:10:00,Main Hall,3014,4000,0.753,15.6,96,100,37.9,3,4,Special Event,High
2025-01-10 03:20:00,Prayer Area,247,800,0.309,8.9,36,53,27.3,3,4,Maintenance Window,Low
2025-01-10 03:30:00,Service Corridor,317,500,0.634,12.4,94,54,38.2,3,4,Special Event,High
2025-01-10 03:40:00,Emergency Exit,211,600,0.352,8.6,73,59,36.5,3,4,Weather Disruption,Medium
2025-01-10 03:50:00,Gate A,275,1000,0.275,7.2,64,8,27.8,3,4,Normal Day,Low
2025-01-10 04:00:00,Gate B,793,1000,0.793,25.1,84,109,22.9,4,4,Special Event,High
2025-01-10 04:10:00,Prayer Area,161,800,0.201,7.2,35,40,25.4,4,4,Maintenance Window,Low
2025-01-10 04:20:00,Gate B,379,1000,0.379,9.9,53,48,40.2,4,4,Weather Disruption,Medium
2025-01-10 04:30:00,Main Hall,1188,4000,0.297,11.9,71,75,33.6,4,4,Peak Hour,Low
2025-01-10 04:40:00,Gate A,248,1000,0.248,11.3,17,31,29.9,4,4,Normal Day,Low
2025-01-10 04:50:00,Gate A,543,1000,0.543,19.8,130,132,27.2,4,4,Peak Hour,Medium
2025-01-10 05:00:00,Emergency Exit,303,600,0.505,11.3,79,81,21.9,5,4,Peak Hour,Low
2025-01-10 05:10:00,Food Court,913,1200,0.761,25.0,82,112,22.3,5,4,Special Event,High
2025-01-10 05:20:00,Gate A,151,1000,0.151,7.2,32,30,25.8,5,4,Maintenance Window,Low
2025-01-10 05:30:00,Emergency Exit,449,600,0.748,19.9,75,33,29.1,5,4,Peak Hour,High
2025-01-10 05:40:00,Emergency Exit,260,600,0.433,8.2,74,80,29.8,5,4,Normal Day,Low
2025-01-10 05:50:00,Prayer Area,604,800,0.755,18.6,106,59,21.8,5,4,Special Event,High
2025-01-10 06:00:00,Gate B,827,1000,0.827,25.3,92,88,29.4,6,4,Special Event,High
2025-01-10 06:10:00,Main Hall,2668,4000,0.667,16.8,87,71,29.2,6,4,Peak Hour,Medium
2025-01-10 06:20:00,Prayer Area,669,800,0.836,20.0,91,73,33.7,6,4,Special Event,High
2025-01-10 06:30:00,Parking Area,842,1500,0.561,18.2,42,58,28.6,6,4,Weather Disruption,Medium
2025-01-10 06:40:00,Gate B,665,1000,0.665,23.7,73,83,20.7,6,4,Normal Day,High
2025-01-10 06:50:00,Main Hall,867,4000,0.217,9.2,29,46,20.3,6,4,Maintenance Window,Low
2025-01-10 07:00:00,Gate A,390,1000,0.39,13.5,34,38,28.9,7,4,Normal Day,Low
2025-01-10 07:10:00,Emergency Exit,194,600,0.323,8.8,41,38,26.9,7,4,Maintenance Window,Low
2025-01-10 07:20:00,Food Court,766,1200,0.638,18.5,66,61,36.4,7,4,Weather Disruption,Medium
2025-01-10 07:30:00,Food Court,455,1200,0.379,11.3,42,97,26.7,7,4,Normal Day,Low
2025-01-10 07:40:00,Gate B,531,1000,0.531,19.7,47,72,33.7,7,4,Normal Day,Medium
2025-01-10 07:50:00,Prayer Area,291,800,0.364,14.6,48,38,29.1,7,4,Maintenance Window,Medium
2025-01-10 08:00:00,Gate B,822,1000,0.822,24.7,114,101,30.5,8,4,Special Event,High
2025-01-10 08:10:00,Gate B,399,1000,0.399,10.7,49,50,28.5,8,4,Maintenance Window,Medium
2025-01-10 08:20:00,Gate B,902,1000,0.902,21.3,98,129,25.2,8,4,Peak Hour,High
2025-01-10 08:30:00,Gate B,667,1000,0.667,16.1,75,69,33.3,8,4,Normal Day,Medium
2025-01-10 08:40:00,Prayer Area,272,800,0.34,6.8,64,39,24.8,8,4,Maintenance Window,Low
2025-01-10 08:50:00,Prayer Area,148,800,0.185,14.2,20,17,29.0,8,4,Maintenance Window,Low
2025-01-10 09:00:00,Service Corridor,367,500,0.734,19.2,85,85,24.2,9,4,Peak Hour,High
2025-01-10 09:10:00,Emergency Exit,613,600,1.022,23.0,95,65,25.1,9,4,Special Event,High
2025-01-10 09:20:00,Emergency Exit,148,600,0.247,6.5,48,36,25.5,9,4,Maintenance Window,Low
2025-01-10 09:30:00,Food Court,1031,1200,0.859,22.6,72,40,23.6,9,4,Peak Hour,High
2025-01-10 09:40:00,Prayer Area,645,800,0.806,19.1,79,68,33.6,9,4,Weather Disruption,High
2025-01-10 09:50:00,Gate A,1250,1000,1.25,35.3,143,133,27.9,9,4,Special Event,High
2025-01-10 10:00:00,Main Hall,2870,4000,0.718,21.0,68,73,38.7,10,4,Normal Day,Medium
2025-01-10 10:10:00,Parking Area,749,1500,0.499,10.8,44,16,33.3,10,4,Normal Day,Low
2025-01-10 10:20:00,Main Hall,4023,4000,1.006,24.1,96,58,28.1,10,4,Peak Hour,High
2025-01-10 10:30:00,Gate B,780,1000,0.78,19.3,86,92,35.9,10,4,Weather Disruption,High
2025-01-10 10:40:00,Parking Area,436,1500,0.291,11.5,22,36,29.9,10,4,Maintenance Window,Low
2025-01-10 10:50:00,Gate B,667,1000,0.667,20.8,82,103,35.4,10,4,Peak Hour,Medium
2025-01-10 11:00:00,Gate A,801,1000,0.801,18.0,119,100,34.7,11,4,Peak Hour,High
2025-01-10 11:10:00,Food Court,1066,1200,0.888,26.9,100,65,38.1,11,4,Peak Hour,High
2025-01-10 11:20:00,Parking Area,293,1500,0.195,10.2,45,49,28.0,11,4,Normal Day,Low
2025-01-10 11:30:00,Food Court,1066,1200,0.888,25.5,88,109,37.6,11,4,Weather Disruption,High
2025-01-10 11:40:00,Prayer Area,535,800,0.669,19.4,59,43,27.9,11,4,Weather Disruption,High
2025-01-10 11:50:00,Food Court,1053,1200,0.877,25.2,130,117,26.2,11,4,Peak Hour,High
2025-01-10 12:00:00,Prayer Area,659,800,0.824,20.5,107,109,21.8,12,4,Peak Hour,High
2025-01-10 12:10:00,Main Hall,4703,4000,1.176,33.3,161,128,27.9,12,4,Special Event,High
2025-01-10 12:20:00,Parking Area,784,1500,0.523,14.3,17,20,29.1,12,4,Normal Day,Medium
2025-01-10 12:30:00,Emergency Exit,449,600,0.748,19.7,58,27,33.2,12,4,Peak Hour,High
2025-01-10 12:40:00,Emergency Exit,182,600,0.303,9.9,40,59,33.4,12,4,Normal Day,Low
2025-01-10 12:50:00,Emergency Exit,225,600,0.375,16.3,27,8,33.8,12,4,Maintenance Window,Low
2025-01-10 13:00:00,Gate A,1106,1000,1.106,31.5,116,99,32.5,13,4,Special Event,High
2025-01-10 13:10:00,Main Hall,2369,4000,0.592,16.9,53,54,38.0,13,4,Normal Day,Medium
2025-01-10 13:20:00,Food Court,1067,1200,0.889,23.4,119,116,30.5,13,4,Special Event,High
2025-01-10 13:30:00,Gate B,1025,1000,1.025,29.5,124,102,23.4,13,4,Peak Hour,High
2025-01-10 13:40:00,Gate A,1021,1000,1.021,30.3,126,143,39.1,13,4,Weather Disruption,High
2025-01-10 13:50:00,Emergency Exit,616,600,1.027,27.2,115,106,29.5,13,4,Special Event,High
2025-01-10 14:00:00,Emergency Exit,535,600,0.892,27.2,123,117,38.4,14,4,Peak Hour,High
2025-01-10 14:10:00,Gate B,1130,1000,1.13,28.9,107,81,24.4,14,4,Special Event,High
2025-01-10 14:20:00,Emergency Exit,287,600,0.478,12.8,62,79,24.3,14,4,Normal Day,Low
2025-01-10 14:30:00,Gate B,646,1000,0.646,19.9,106,140,41.7,14,4,Weather Disruption,High
2025-01-10 14:40:00,Emergency Exit,319,600,0.532,14.3,90,88,44.2,14,4,Weather Disruption,Medium
2025-01-10 14:50:00,Gate A,488,1000,0.488,13.2,47,54,26.1,14,4,Normal Day,Medium
2025-01-10 15:00:00,Main Hall,3641,4000,0.91,20.6,66,69,50.0,15,4,Weather Disruption,High
2025-01-10 15:10:00,Gate A,1074,1000,1.074,29.8,96,106,29.2,15,4,Special Event,High
2025-01-10 15:20:00,Gate B,971,1000,0.971,23.1,73,67,19.8,15,4,Peak Hour,High
2025-01-10 15:30:00,Parking Area,1355,1500,0.903,27.0,105,132,27.1,15,4,Peak Hour,High
2025-01-10 15:40:00,Food Court,738,1200,0.615,17.3,86,80,37.0,15,4,Normal Day,Medium
2025-01-10 15:50:00,Gate B,843,1000,0.843,23.3,95,96,34.5,15,4,Weather Disruption,High
2025-01-10 16:00:00,Service Corridor,444,500,0.888,19.8,92,89,34.2,16,4,Peak Hour,High
2025-01-10 16:10:00,Gate A,422,1000,0.422,13.4,65,53,19.8,16,4,Maintenance Window,Medium
2025-01-10 16:20:00,Emergency Exit,452,600,0.753,20.1,122,80,41.7,16,4,Special Event,High
2025-01-10 16:30:00,Emergency Exit,195,600,0.325,11.3,46,21,44.1,16,4,Normal Day,Low
2025-01-10 16:40:00,Gate B,1082,1000,1.082,33.2,133,91,31.1,16,4,Special Event,High
2025-01-10 16:50:00,Emergency Exit,102,600,0.17,5.3,34,43,28.7,16,4,Maintenance Window,Low
2025-01-10 17:00:00,Main Hall,3907,4000,0.977,21.8,138,102,38.7,17,4,Special Event,High
2025-01-10 17:10:00,Parking Area,1285,1500,0.857,13.6,91,97,34.6,17,4,Peak Hour,Medium
2025-01-10 17:20:00,Food Court,162,1200,0.135,8.2,13,33,35.9,17,4,Normal Day,Low
2025-01-10 17:30:00,Food Court,848,1200,0.707,20.3,71,71,21.8,17,4,Peak Hour,Medium
2025-01-10 17:40:00,Gate A,874,1000,0.874,24.0,98,117,30.8,17,4,Special Event,High
2025-01-10 17:50:00,Parking Area,1280,1500,0.853,24.5,100,98,20.9,17,4,Peak Hour,High
2025-01-10 18:00:00,Gate A,381,1000,0.381,14.1,51,64,23.8,18,4,Normal Day,Low
2025-01-10 18:10:00,Prayer Area,289,800,0.361,6.3,47,22,28.1,18,4,Maintenance Window,Low
2025-01-10 18:20:00,Prayer Area,166,800,0.207,6.5,21,0,30.6,18,4,Normal Day,Low
2025-01-10 18:30:00,Prayer Area,561,800,0.701,19.4,79,63,35.8,18,4,Weather Disruption,High
2025-01-10 18:40:00,Parking Area,623,1500,0.415,12.8,98,78,29.4,18,4,Normal Day,Low
2025-01-10 18:50:00,Prayer Area,470,800,0.588,19.5,72,72,35.8,18,4,Weather Disruption,Medium
2025-01-10 19:00:00,Main Hall,1296,4000,0.324,11.3,57,55,28.7,19,4,Normal Day,Low
2025-01-10 19:10:00,Gate B,673,1000,0.673,21.0,120,98,24.9,19,4,Special Event,High
2025-01-10 19:20:00,Gate A,537,1000,0.537,14.1,85,98,36.3,19,4,Weather Disruption,Medium
2025-01-10 19:30:00,Food Court,234,1200,0.195,8.9,38,5,30.4,19,4,Maintenance Window,Low
2025-01-10 19:40:00,Service Corridor,294,500,0.588,11.0,98,110,32.0,19,4,Weather Disruption,Medium
2025-01-10 19:50:00,Service Corridor,184,500,0.368,10.6,55,25,24.8,19,4,Maintenance Window,Low
2025-01-10 20:00:00,Parking Area,1115,1500,0.743,26.5,93,67,28.9,20,4,Peak Hour,High
2025-01-10 20:10:00,Main Hall,2485,4000,0.621,22.0,82,56,30.1,20,4,Special Event,High
2025-01-10 20:20:00,Gate B,571,1000,0.571,18.4,112,92,29.8,20,4,Peak Hour,High
2025-01-10 20:30:00,Parking Area,796,1500,0.531,16.4,110,99,29.5,20,4,Special Event,Medium
2025-01-10 20:40:00,Prayer Area,388,800,0.485,11.0,51,46,26.5,20,4,Normal Day,Low
2025-01-10 20:50:00,Gate A,389,1000,0.389,9.6,26,32,27.5,20,4,Normal Day,Low
2025-01-10 21:00:00,Parking Area,1132,1500,0.755,17.8,98,98,33.8,21,4,Peak Hour,High
2025-01-10 21:10:00,Gate A,632,1000,0.632,18.3,75,75,28.7,21,4,Special Event,High
2025-01-10 21:20:00,Prayer Area,402,800,0.502,14.9,87,87,30.7,21,4,Weather Disruption,Medium
2025-01-10 21:30:00,Food Court,98,1200,0.082,2.7,35,35,19.3,21,4,Maintenance Window,Low
2025-01-10 21:40:00,Service Corridor,230,500,0.46,13.6,94,94,35.1,21,4,Peak Hour,Low
2025-01-10 21:50:00,Emergency Exit,355,600,0.592,24.4,71,28,30.0,21,4,Peak Hour,High
2025-01-10 22:00:00,Parking Area,625,1500,0.417,12.9,49,60,28.7,22,4,Normal Day,Low
2025-01-10 22:10:00,Emergency Exit,444,600,0.74,23.5,100,46,29.3,22,4,Special Event,High
2025-01-10 22:20:00,Service Corridor,103,500,0.206,8.5,28,6,36.1,22,4,Normal Day,Low
2025-01-10 22:30:00,Emergency Exit,241,600,0.402,15.6,64,72,33.6,22,4,Normal Day,Medium
2025-01-10 22:40:00,Food Court,24,1200,0.02,2.9,39,29,38.1,22,4,Maintenance Window,Low
2025-01-10 22:50:00,Prayer Area,287,800,0.359,11.3,45,63,22.6,22,4,Maintenance Window,Low
2025-01-10 23:00:00,Prayer Area,372,800,0.465,18.6,54,15,33.8,23,4,Peak Hour,High
2025-01-10 23:10:00,Service Corridor,252,500,0.504,17.3,67,44,30.9,23,4,Peak Hour,Medium
2025-01-10 23:20:00,Parking Area,284,1500,0.189,7.4,41,42,27.3,23,4,Maintenance Window,Low
2025-01-10 23:30:00,Gate A,392,1000,0.392,7.8,60,72,39.6,23,4,Weather Disruption,Medium
2025-01-10 23:40:00,Emergency Exit,278,600,0.463,11.9,22,4,26.5,23,4,Maintenance Window,Low
2025-01-10 23:50:00,Main Hall,1699,4000,0.425,18.0,60,101,28.2,23,4,Normal Day,Low
2025-01-11 00:00:00,Service Corridor,165,500,0.33,9.0,94,78,29.0,0,5,Special Event,Low
2025-01-11 00:10:00,Emergency Exit,234,600,0.39,12.6,39,18,26.0,0,5,Normal Day,Low
2025-01-11 00:20:00,Parking Area,407,1500,0.271,7.6,5,12,25.5,0,5,Maintenance Window,Low
2025-01-11 00:30:00,Main Hall,1205,4000,0.301,11.1,103,121,38.7,0,5,Weather Disruption,Low
2025-01-11 00:40:00,Parking Area,625,1500,0.417,5.6,116,126,32.0,0,5,Special Event,Low
2025-01-11 00:50:00,Parking Area,590,1500,0.393,18.0,73,66,29.2,0,5,Weather Disruption,High
2025-01-11 01:00:00,Emergency Exit,38,600,0.063,2.6,19,17,31.0,1,5,Normal Day,Low
2025-01-11 01:10:00,Food Court,685,1200,0.571,19.7,91,132,27.2,1,5,Special Event,Medium
2025-01-11 01:20:00,Main Hall,753,4000,0.188,3.0,39,6,30.8,1,5,Maintenance Window,Low
2025-01-11 01:30:00,Parking Area,950,1500,0.633,24.8,82,66,26.4,1,5,Special Event,High
2025-01-11 01:40:00,Service Corridor,156,500,0.312,9.4,74,85,24.9,1,5,Maintenance Window,Low
2025-01-11 01:50:00,Service Corridor,185,500,0.37,7.2,30,20,33.4,1,5,Normal Day,Low
2025-01-11 02:00:00,Gate A,511,1000,0.511,15.0,88,71,28.8,2,5,Weather Disruption,High
2025-01-11 02:10:00,Food Court,697,1200,0.581,17.1,100,101,34.2,2,5,Special Event,High
